name,country_code,latitude,longitude,population
Caicó,BR,-6.45833,-37.09778,61146
Cabo de Santo Agostinho,BR,-8.28773,-35.02925,216969
Cabedelo,BR,-6.98111,-34.83389,66519
Buíque,BR,-8.62306,-37.15583,54425
Breves,BR,-1.68222,-50.48028,106968
Brejo Santo,BR,-7.49333,-38.98722,51090
Brejo da Madre de Deus,BR,-8.14583,-36.37111,51107
Bragança,BR,-1.05361,-46.76556,123082
Boa Viagem,BR,-5.1275,-39.73222,50411
Bezerros,BR,-8.23333,-35.79694,64809
Benevides,BR,-1.36139,-48.24472,63567
Belo Jardim,BR,-8.33556,-36.42417,83647
Beberibe,BR,-4.17972,-38.13056,53114
Bayeux,BR,-7.125,-34.93222,82742
Barreirinhas,BR,-2.75556,-42.82591,65589
Barra do Corda,BR,-5.50556,-45.24333,86662
Barcarena,BR,-1.50583,-48.62583,126650
Barbalha,BR,-7.31111,-39.30417,75033
Balsas,BR,-7.5325,-46.03556,101767
Baião,BR,-2.79056,-49.67167,51641
Bacabal,BR,-4.23246,-44.78164,103711
Arcoverde,BR,-8.41889,-37.05389,82003
Araripina,BR,-7.57611,-40.49833,90104
Arapiraca,BR,-9.7525,-36.66111,243661
Araguaína,BR,-7.19111,-48.20722,105019
Aquiraz,BR,-3.90139,-38.39111,65116
Ananindeua,BR,-1.36556,-48.37222,433956
Altamira,BR,-3.20333,-52.20639,126279
Alenquer,BR,-1.94167,-54.73833,69377
Açu,BR,-5.57667,-36.90861,56496
Acaraú,BR,-2.88556,-40.12,65264
Acará,BR,-1.96083,-48.19667,59023
Abreu e Lima,BR,-7.91167,-34.90278,103945
Abaetetuba,BR,-1.71806,-48.8825,158188
Xanxerê,BR,-26.87694,-52.40417,51607
Votuporanga,BR,-20.42278,-49.97278,69863
Votorantim,BR,-23.54667,-47.43778,127923
Volta Redonda,BR,-22.52306,-44.10417,279898
Vitória da Conquista,BR,-14.86611,-40.83944,253137
Vitória,BR,-20.31944,-40.33778,312656
Vinhedo,BR,-23.02972,-46.97528,80111
Vila Velha,BR,-20.32972,-40.2925,394930
Vila Mariana,BR,-23.58833,-46.63464,127286
Vila Maria,BR,-23.51408,-46.58625,108543
Videira,BR,-27.00833,-51.15167,55466
Viçosa,BR,-20.75389,-42.88194,76430
Viana,BR,-20.39028,-40.49611,73423
Viamão,BR,-30.08111,-51.02333,285269
Vespasiano,BR,-19.69194,-43.92333,129246
Venâncio Aires,BR,-29.60639,-52.19194,68763
Várzea Paulista,BR,-23.21139,-46.82833,115771
Várzea Grande,BR,-15.64667,-56.1325,314627
Varginha,BR,-21.55139,-45.43028,136467
Valinhos,BR,-22.97056,-46.99583,126373
Valença,BR,-22.24556,-43.70028,71462
Valença,BR,-13.37028,-39.07306,63231
Vacaria,BR,-28.51222,-50.93389,64197
Uruguaiana,BR,-29.75472,-57.08833,123480
União da Vitória,BR,-26.23,-51.08639,55033
Unaí,BR,-16.3575,-46.90611,86619
Umuarama,BR,-23.76639,-53.325,107319
Uberlândia,BR,-18.91861,-48.27722,563536
Uberaba,BR,-19.74833,-47.93194,337836
Ubatuba,BR,-23.43389,-45.07111,91824
Ubá,BR,-21.12,-42.94278,103365
Tupã,BR,-21.93472,-50.51361,63928
Tucuruvi,BR,-23.47544,-46.60609,99559
Tubarão,BR,-28.46667,-49.00694,110088
Trindade,BR,-16.64944,-49.48889,142431
Três Rios,BR,-22.11667,-43.20917,82300
Três Pontas,BR,-21.36667,-45.5125,55255
Três Lagoas,BR,-20.78765,-51.70338,78712
Três Corações,BR,-21.69694,-45.25333,75485
Tremembé,BR,-22.95833,-45.54944,51173
Tramandaí,BR,-29.98472,-50.13361,54387
Toledo,BR,-24.71361,-53.74306,119313
Tobias Barreto,BR,-11.18389,-37.99833,50905
Timóteo,BR,-19.58106,-42.64953,81579
Tijucas,BR,-27.24139,-48.63361,51592
Teresópolis,BR,-22.4167,-42.97822,176692
Teófilo Otoni,BR,-17.8575,-41.50528,101170
Telêmaco Borba,BR,-24.32389,-50.61556,75042
Taubaté,BR,-23.02639,-45.55528,317915
Tatuí,BR,-23.35556,-47.85694,122967
Taquaritinga,BR,-21.40611,-48.50472,52260
Taquara,BR,-29.65056,-50.78056,53242
Taboão da Serra,BR,-23.62611,-46.79167,273542
Suzano,BR,-23.5425,-46.31083,307429
Sumaré,BR,-22.82194,-47.26694,286211
Sorocaba,BR,-23.50167,-47.45806,687357
Sobradinho,BR,-15.64713,-47.79315,72273
Sete Lagoas,BR,-19.46583,-44.24667,227397
Sertãozinho,BR,-21.13778,-47.99028,126887
Serra,BR,-20.12861,-40.30778,520653
Seropédica,BR,-22.74389,-43.7075,84737
Senhor do Bonfim,BR,-10.46139,-40.18944,74523
Sarandi,BR,-23.44361,-51.87389,84697
Saquarema,BR,-22.89889,-42.46985,95201
Sapucaia do Sul,BR,-29.81782,-51.14551,132107
Sapiranga,BR,-29.63806,-51.00694,75648
São Vicente,BR,-23.96306,-46.39194,329911
São Sebastião do Paraíso,BR,-20.91694,-46.99139,71796
São Sebastião,BR,-23.76,-45.40972,81595
São Roque,BR,-23.52917,-47.13528,79484
São Pedro da Aldeia,BR,-22.83917,-42.10278,110556
São Miguel,BR,-23.49417,-46.43222,81011
São Mateus,BR,-18.72011,-39.85891,123752
São Leopoldo,BR,-29.76028,-51.14722,209229
São José dos Pinhais,BR,-25.5302,-49.20836,329628
São José dos Campos,BR,-23.17944,-45.88694,729737
São José do Rio Preto,BR,-20.81972,-49.37944,480393
São José do Rio Pardo,BR,-21.59556,-46.88861,52205
São José,BR,-28.21344,-49.16383,200000
São José,BR,-27.61528,-48.6275,270299
São João de Meriti,BR,-22.80389,-43.37222,466536
São João del Rei,BR,-21.13556,-44.26167,78592
São João da Boa Vista,BR,-21.96917,-46.79806,92547
São Gabriel,BR,-30.33639,-54.32,58487
São Francisco do Sul,BR,-26.24333,-48.63806,52674
São Francisco,BR,-15.94861,-44.86444,52762
São Cristóvão,BR,-11.01472,-37.20639,95612
São Carlos,BR,-22.0175,-47.89083,205035
São Caetano do Sul,BR,-23.62306,-46.55111,165655
São Borja,BR,-28.66056,-56.00444,60019
São Bernardo do Campo,BR,-23.69389,-46.565,743372
São Bento do Sul,BR,-26.25028,-49.37861,83277
Santos,BR,-23.96083,-46.33361,433656
Santo Antônio de Jesus,BR,-12.96889,-39.26139,109267
Santo Ângelo,BR,-28.29917,-54.26306,76917
Santo André,BR,-23.66389,-46.53833,662373
Santo Amaro,BR,-23.64542,-46.70394,85349
Santo Amaro,BR,-12.54667,-38.71194,56012
Santa Rosa,BR,-27.87083,-54.48139,76963
Sant'Ana do Livramento,BR,-30.89083,-55.53278,84421
Santana de Parnaíba,BR,-23.44417,-46.91778,154105
Santana,BR,-23.53333,-46.61667,115689
Santa Maria,BR,-29.68417,-53.80694,283677
Santa Luzia,BR,-19.76972,-43.85139,219132
Santa Isabel,BR,-23.31556,-46.22139,53174
Santa Cruz do Sul,BR,-29.7175,-52.42583,133230
Santa Bárbara d'Oeste,BR,-22.75361,-47.41361,188000
Salto,BR,-23.20083,-47.28694,119736
Sabará,BR,-19.88639,-43.80667,129380
Rondonópolis,BR,-16.47083,-54.63556,259167
Rolândia,BR,-23.30972,-51.36917,51004
Rio Verde,BR,-17.79806,-50.92806,225696
Rio Grande,BR,-32.035,-52.09861,187838
Rio do Sul,BR,-27.21417,-49.64306,72587
Rio das Ostras,BR,-22.52694,-41.945,168099
Rio Claro,BR,-22.41139,-47.56139,201418
Rio Bonito,BR,-22.70861,-42.60972,59113
Ribeirão Preto,BR,-21.1775,-47.81028,711825
Ribeirão Pires,BR,-23.71056,-46.41333,115559
Ribeirão das Neves,BR,-19.76694,-44.08667,329794
Ribeira do Pombal,BR,-10.83444,-38.53583,54010
Resende,BR,-22.46889,-44.44667,111514
Registro,BR,-24.4875,-47.84361,59947
Queimados,BR,-22.71611,-43.55528,149093
Presidente Prudente,BR,-22.12556,-51.38889,225668
Praia Grande,BR,-24.00583,-46.40278,349935
Pouso Alegre,BR,-22.23,-45.93639,152217
Porto Seguro,BR,-16.44972,-39.06472,123173
Porto Nacional,BR,-10.70806,-48.41722,68555
Porto Ferreira,BR,-21.85389,-47.47917,52649
Porto Feliz,BR,-23.21472,-47.52389,53402
Pontes e Lacerda,BR,-15.22611,-59.33528,54795
Ponte Nova,BR,-20.41639,-42.90861,57776
Ponta Porã,BR,-22.53611,-55.72556,92017
Ponta Grossa,BR,-25.095,-50.16194,292177
Poços de Caldas,BR,-21.78778,-46.56139,168641
Poá,BR,-23.52806,-46.34472,103765
Planaltina,BR,-15.45278,-47.61417,105031
Piraquara,BR,-25.44227,-49.06795,118730
Pirapora,BR,-17.345,-44.94194,55606
Pirassununga,BR,-21.99611,-47.42583,73545
Piracicaba,BR,-22.72528,-47.64917,407252
Pinheiros,BR,-23.56729,-46.69232,65145
Pindamonhangaba,BR,-22.92389,-45.46167,165428
Piedade,BR,-23.71194,-47.42778,52970
Petrópolis,BR,-22.505,-43.17861,272691
Perus,BR,-23.40472,-46.75472,87823
Peruíbe,BR,-24.32,-46.99833,68352
Penedo,BR,-10.29028,-36.58639,60189
Penápolis,BR,-21.41972,-50.0775,61679
Pelotas,BR,-31.76997,-52.34101,320674
Pedro Leopoldo,BR,-19.61806,-44.04306,62580
Paulínia,BR,-22.76111,-47.15417,112003
Patrocínio,BR,-18.94389,-46.9925,89826
Patos de Minas,BR,-18.57889,-46.51806,159235
Pato Branco,BR,-26.22861,-52.67056,65754
Passos,BR,-20.71889,-46.60972,111939
Passo Fundo,BR,-28.26278,-52.40667,179529
Alvorada,BR,-30.00018,-51.07632,187315
Parobé,BR,-29.62861,-50.83472,52058
Parelheiros,BR,-23.8275,-46.72694,153695
Paranoá,BR,-15.77553,-47.78117,63923
Paranavaí,BR,-23.07306,-52.46528,72848
Paranaguá,BR,-25.51626,-48.52537,141013
Pará de Minas,BR,-19.86028,-44.60833,97139
Paracatu,BR,-17.22222,-46.87472,94023
Palhoça,BR,-27.64528,-48.66778,175272
Ouro Preto,BR,-20.39484,-43.50517,74821
Ourinhos,BR,-22.97889,-49.87056,103970
Osasco,BR,-23.5325,-46.79167,728615
Olímpia,BR,-20.73722,-48.91472,55074
Novo Hamburgo,BR,-29.67833,-51.13056,253841
Nova Serrana,BR,-19.87611,-44.98361,105552
Nova Odessa,BR,-22.7775,-47.29583,62019
Nova Lima,BR,-19.98556,-43.84667,111697
Nova Iguaçu,BR,-22.75917,-43.45111,823302
Nova Friburgo,BR,-22.28194,-42.53111,191158
Nossa Senhora do Socorro,BR,-10.855,-37.12611,192330
Freguesia do Ó,BR,-23.49877,-46.69983,137240
Niterói,BR,-22.88333,-43.10361,456456
Nilópolis,BR,-22.8075,-43.41389,147281
Naviraí,BR,-23.065,-54.19056,50457
Navegantes,BR,-26.89889,-48.65417,86401
Muriaé,BR,-21.13056,-42.36639,104108
Morrinhos,BR,-17.73111,-49.09944,51351
Montes Claros,BR,-16.735,-43.86167,414240
Montenegro,BR,-29.68861,-51.46111,65721
Monte Mor,BR,-22.94667,-47.31583,64662
Mongaguá,BR,-24.09306,-46.62083,57648
Mogi Mirim,BR,-22.43194,-46.95778,78244
Mogi Guaçu,BR,-22.3677,-46.94552,153658
Mogi das Cruzes,BR,-23.52278,-46.18833,325746
Mococa,BR,-21.46778,-47.00472,67681
Mirassol,BR,-20.81917,-49.52111,63337
Mineiros,BR,-17.56944,-52.55111,70081
Mauá,BR,-23.66778,-46.46139,477552
Matão,BR,-21.60333,-48.36583,79033
Maringá,BR,-23.42528,-51.93861,311724
Marília,BR,-22.21389,-49.94583,240590
Maricá,BR,-22.91944,-42.81861,211986
Mariana,BR,-20.37778,-43.41611,61387
Manhuaçu,BR,-20.25806,-42.03361,91886
Mairiporã,BR,-23.31861,-46.58667,101937
Mairinque,BR,-23.54583,-47.18333,50027
Magé,BR,-22.65278,-43.04056,244092
Mafra,BR,-26.11139,-49.80528,55286
Macaé,BR,-22.38484,-41.78324,143029
Luziânia,BR,-16.2525,-47.95028,209129
Louveira,BR,-23.08639,-46.95056,51847
Lorena,BR,-22.73083,-45.12472,84855
Londrina,BR,-23.31028,-51.16278,588125
Lins,BR,-21.67861,-49.7425,78503
Linhares,BR,-19.39111,-40.07222,166786
Limeira,BR,-22.56472,-47.40167,291869
Liberdade,BR,-23.56338,-46.63228,66056
Leopoldina,BR,-21.53194,-42.64306,51145
Lençóis Paulista,BR,-22.59861,-48.80028,66505
Leme,BR,-22.18556,-47.39028,98161
Lavras,BR,-21.24528,-44.99972,104761
Lapa,BR,-23.52355,-46.70726,75533
Lages,BR,-27.81611,-50.32611,164676
Lajeado,BR,-29.46694,-51.96139,93646
Lagoa Santa,BR,-19.63006,-43.9009,75145
Lagoa da Prata,BR,-20.0225,-45.54361,51412
Lagarto,BR,-10.91722,-37.65,101579
Jundiaí,BR,-23.18639,-46.88417,443221
Juiz de Fora,BR,-21.76417,-43.35028,573285
Joinville,BR,-26.30444,-48.84556,461304
João Monlevade,BR,-19.81,-43.17361,80187
Jequié,BR,-13.85875,-40.08512,127475
Jaú,BR,-22.29639,-48.55778,133497
Jataí,BR,-17.87939,-51.72166,105729
Jaraguá do Sul,BR,-26.48611,-49.06667,182660
Jaraguá,BR,-23.44077,-46.73774,211610
Japeri,BR,-22.64306,-43.65333,102149
Januária,BR,-15.47949,-44.3652,65150
Jandira,BR,-23.5275,-46.9025,118045
Janaúba,BR,-15.8025,-43.30889,70699
Jaguariúna,BR,-22.70556,-46.98583,58722
Jacareí,BR,-23.30528,-45.96583,213110
Jaboticabal,BR,-21.25472,-48.32222,71821
Itumbiara,BR,-18.41917,-49.21528,79582
Ituiutaba,BR,-18.97428,-49.46212,102217
Itu,BR,-23.26417,-47.29917,137586
Itaúna,BR,-20.07528,-44.57639,97669
Itatiba,BR,-23.00583,-46.83889,122581
Itaquera,BR,-23.53194,-46.44417,210960
Itaquaquecetuba,BR,-23.48611,-46.34833,369275
Itapira,BR,-22.43611,-46.82167,72022
Itapevi,BR,-23.54889,-46.93417,240961
Itapeva,BR,-23.98222,-48.87556,89728
Itapetininga,BR,-23.59167,-48.05306,157790
Itapetinga,BR,-15.24889,-40.24778,59721
Itaperuna,BR,-21.205,-41.88778,107246
Itapema,BR,-27.09028,-48.61139,75940
Itapecerica da Serra,BR,-23.71694,-46.84917,158522
Itanhaém,BR,-24.18306,-46.78889,103102
Itajubá,BR,-22.42556,-45.45278,93073
Itajaí,BR,-26.90778,-48.66194,155716
Itaguaí,BR,-22.85222,-43.77528,123980
Itabuna,BR,-14.78556,-39.28028,205660
Itaboraí,BR,-22.74444,-42.85944,240040
Itabirito,BR,-20.25333,-43.80139,53365
Itabira,BR,-19.61917,-43.22694,113343
Itabaiana,BR,-10.685,-37.42528,103440
Irecê,BR,-11.30417,-41.85583,74507
Irati,BR,-25.46722,-50.65111,59250
Ipiranga,BR,-23.59957,-46.61599,116271
Ipatinga,BR,-19.46833,-42.53667,228746
Inhumas,BR,-16.35778,-49.49611,52204
Indaiatuba,BR,-23.08842,-47.2119,256223
Indaial,BR,-26.89778,-49.23167,71549
Imbituba,BR,-28.24,-48.67028,52579
Ilhéus,BR,-14.79909,-39.03228,155499
Ijuí,BR,-28.38778,-53.91472,84780
Içara,BR,-28.71333,-49.3,59035
Ibiúna,BR,-23.65639,-47.2225,75605
Ibitinga,BR,-21.75778,-48.82889,60033
Ibirité,BR,-20.02194,-44.05889,170537
Hortolândia,BR,-22.85833,-47.22,234259
Gurupi,BR,-11.72917,-49.06861,89574
Guaxupé,BR,-21.30528,-46.71278,50911
Guarujá,BR,-23.99306,-46.25639,322750
Guaratinguetá,BR,-22.81639,-45.1925,118044
Guarapuava,BR,-25.39048,-51.46541,182093
Guarapari,BR,-20.67182,-40.50196,124656
Guará,BR,-15.80976,-47.97202,120641
Guapimirim,BR,-22.53722,-42.98194,54300
Guanambi,BR,-14.22333,-42.78139,87817
Guaianases,BR,-23.54333,-46.41083,109316
Gravataí,BR,-29.94218,-50.99278,265074
Governador Valadares,BR,-18.85111,-41.94944,250878
Goianira,BR,-16.49611,-49.42639,71916
Goianésia,BR,-15.3175,-49.1175,73707
Gaspar,BR,-26.93139,-48.95889,72570
Gama,BR,-16.02511,-48.07121,139467
Frutal,BR,-20.02472,-48.94056,58588
Franco da Rocha,BR,-23.32167,-46.72694,144849
Francisco Morato,BR,-23.28167,-46.74528,165139
Lucas do Rio Verde,BR,-13.07127,-55.91479,92256
Francisco Beltrão,BR,-26.08111,-53.055,57618
Franca,BR,-20.53861,-47.40083,358539
Foz do Iguaçu,BR,-25.54778,-54.58806,258248
Formosa,BR,-15.53722,-47.33444,115901
Formiga,BR,-20.46444,-45.42639,68248
Florianópolis,BR,-27.59667,-48.54917,508826
Ferraz de Vasconcelos,BR,-23.54083,-46.36861,179198
Fernandópolis,BR,-20.28389,-50.24639,71186
Feira de Santana,BR,-12.26667,-38.96667,619609
Farroupilha,BR,-29.225,-51.34778,70286
Extrema,BR,-22.85472,-46.31833,53482
Eunápolis,BR,-16.3775,-39.58028,114275
Euclides da Cunha,BR,-10.5075,-39.01583,61456
Esteio,BR,-29.86139,-51.17917,76137
Estância,BR,-11.26833,-37.43833,65078
Esmeraldas,BR,-19.7625,-44.31389,85598
Erechim,BR,-27.63461,-52.2754,96087
Embu-Guaçu,BR,-23.83222,-46.81139,66970
Embu das Artes,BR,-23.64889,-46.85222,250691
Duque de Caxias,BR,-22.78556,-43.31167,818329
Dourados,BR,-22.22111,-54.80556,162202
Divinópolis,BR,-20.14355,-44.89065,231091
Dias d'Ávila,BR,-12.6125,-38.29694,71485
Diadema,BR,-23.68611,-46.62278,393237
Curvelo,BR,-18.75639,-44.43083,80665
Cuiabá,BR,-15.59611,-56.09667,618124
Cubatão,BR,-23.895,-46.42528,112476
Cruzeiro,BR,-22.57316,-44.97108,74961
Cruz Alta,BR,-28.64397,-53.60633,58913
Cristalina,BR,-16.76769,-47.6153,60210
Criciúma,BR,-28.6775,-49.36972,161954
Cotia,BR,-23.60389,-46.91917,253608
Cosmópolis,BR,-22.64583,-47.19611,59773
Coruripe,BR,-10.12556,-36.17556,51788
Corumbá,BR,-19.00917,-57.65333,96520
Coronel Fabriciano,BR,-19.51861,-42.62889,104736
Contagem,BR,-19.93167,-44.05361,627123
Conselheiro Lafaiete,BR,-20.66028,-43.78611,111596
Congonhas,BR,-20.50525,-43.8588,52890
Concórdia,BR,-27.23417,-52.02778,81646
Colombo,BR,-25.29167,-49.22417,246540
Colatina,BR,-19.53944,-40.63056,101190
Cianorte,BR,-23.66333,-52.605,83816
Chapecó,BR,-27.09639,-52.61833,160157
Ceilândia,BR,-15.8091,-48.13096,287023
Caxias do Sul,BR,-29.16806,-51.17944,381270
Catanduva,BR,-21.13778,-48.97278,115791
Catalão,BR,-18.16583,-47.94639,114427
Cataguases,BR,-21.38917,-42.69667,66261
Castro,BR,-24.78927,-50.01225,73075
Cascavel,BR,-24.95583,-53.45528,257172
Cariacica,BR,-20.26389,-40.42,353491
Carazinho,BR,-28.28389,-52.78639,61804
Caratinga,BR,-19.78972,-42.13917,87360
Carapicuíba,BR,-23.52272,-46.835,386984
Caraguatatuba,BR,-23.62028,-45.41306,123389
Capivari,BR,-22.995,-47.50778,50068
Capão da Canoa,BR,-29.74556,-50.00972,63594
Canoinhas,BR,-26.17722,-50.39,55016
Canoas,BR,-29.91778,-51.18361,328291
Candeias,BR,-12.66778,-38.55056,72382
Campos do Jordão,BR,-22.73944,-45.59139,52405
Campos dos Goytacazes,BR,-21.75227,-41.33044,511168
Campo Mourão,BR,-24.04309,-52.37929,75401
Campo Limpo,BR,-23.63634,-46.76565,236162
Campo Limpo Paulista,BR,-23.20554,-46.7838,77632
Campo Largo,BR,-25.45955,-49.53014,136327
Campo Grande,BR,-20.44278,-54.64639,906092
Campo Formoso,BR,-10.5075,-40.32139,71377
Campo Bom,BR,-29.67889,-51.05333,62886
Campo Belo,BR,-20.89722,-45.27722,52277
Camboriú,BR,-27.02528,-48.65444,85105
Cambé,BR,-23.27583,-51.27833,91080
Camaquã,BR,-30.85111,-51.81222,62200
Camaçari,BR,-12.6975,-38.32417,188758
Caldas Novas,BR,-17.74431,-48.62789,98622
Cajamar,BR,-23.35611,-46.87694,92689
Caieiras,BR,-23.36417,-46.74056,102775
Caetité,BR,-14.06944,-42.475,52012
Cachoeiro de Itapemirim,BR,-20.84889,-41.11278,187019
Cachoeirinha,BR,-29.95111,-51.09389,136258
Cachoeiras de Macacu,BR,-22.4625,-42.65306,59837
Cachoeira do Sul,BR,-30.03917,-52.89389,80070
Cáceres,BR,-16.07056,-57.67889,91626
Caçapava,BR,-23.10083,-45.70694,96202
Caçador,BR,-26.77528,-51.015,73720
Cabo Frio,BR,-22.88717,-42.02622,238166
Brusque,BR,-27.09795,-48.91281,141385
Brazlândia,BR,-15.67941,-48.19667,55561
Bragança Paulista,BR,-22.9527,-46.54418,176811
Botucatu,BR,-22.88583,-48.445,148130
Bom Jesus da Lapa,BR,-13.255,-43.41806,65550
Bom Despacho,BR,-19.73639,-45.25222,51737
Boituva,BR,-23.28333,-47.67222,62170
Blumenau,BR,-26.91944,-49.06611,361855
Birigui,BR,-21.28861,-50.34,102277
Biguaçu,BR,-27.49417,-48.65556,76773
Betim,BR,-19.96778,-44.19833,384000
Bertioga,BR,-23.85444,-46.13861,64723
Bento Gonçalves,BR,-29.17139,-51.51917,123151
Belford Roxo,BR,-22.76417,-43.39944,466096
Bebedouro,BR,-20.94944,-48.47917,76373
Bauru,BR,-22.31472,-49.06056,379297
Batatais,BR,-20.89111,-47.585,58402
Barueri,BR,-23.51056,-46.87611,316473
Barretos,BR,-20.55722,-48.56778,122485
Barreiras,BR,-12.15278,-44.99,159734
Barra Mansa,BR,-22.54417,-44.17139,164052
Barra do Piraí,BR,-22.47,-43.82556,98501
Barra do Garças,BR,-15.89,-52.25667,72694
Barra,BR,-11.08944,-43.14167,51092
Barbacena,BR,-21.22583,-43.77361,125317
Balneário Camboriú,BR,-26.99056,-48.63472,139155
Bagé,BR,-31.33139,-54.10694,98940
Avaré,BR,-23.09861,-48.92583,96098
Atibaia,BR,-23.11694,-46.55028,144088
Assis,BR,-22.66167,-50.41222,105087
Arujá,BR,-23.39611,-46.32083,91157
Artur Nogueira,BR,-22.57306,-47.1725,53157
Araxá,BR,-19.59333,-46.94056,111691
Araucária,BR,-25.59306,-49.41028,151666
Araruama,BR,-22.87278,-42.34306,137773
Araras,BR,-22.35694,-47.38417,135331
Araraquara,BR,-21.79444,-48.17556,168468
Araranguá,BR,-28.93575,-49.49538,71922
Arapongas,BR,-23.41944,-51.42444,97512
Araguari,BR,-18.64722,-48.18722,117808
Aracruz,BR,-19.82028,-40.27333,94765
Araçatuba,BR,-21.20889,-50.43278,170024
Aracaju,BR,-10.91111,-37.07167,664908
Apucarana,BR,-23.55083,-51.46083,107085
Angra dos Reis,BR,-23.00667,-44.31806,179120
Andradina,BR,-20.89611,-51.37944,61473
Anápolis,BR,-16.32667,-48.95278,319587
Amparo,BR,-22.70111,-46.76444,72677
Americana,BR,-22.73917,-47.33139,246655
Almirante Tamandaré,BR,-25.32472,-49.31,119825
Alfenas,BR,-21.42917,-45.94722,78970
Alegrete,BR,-29.78306,-55.79194,72409
Alagoinhas,BR,-12.13556,-38.41917,122688
Água Rasa,BR,-20.43333,-45.16667,80484
Guaíba,BR,-30.11389,-51.325,92924
Palmas,BR,-10.16745,-48.32766,306296
Paraíso do Tocantins,BR,-10.17611,-48.86667,55164
Tefé,BR,-3.36841,-64.72054,79278
Tabatinga,BR,-4.23116,-69.93858,72283
São Gabriel da Cachoeira,BR,-0.1181,-67.08527,56406
Rio Branco,BR,-9.97472,-67.81,419452
Porto Velho,BR,-8.76194,-63.90389,548952
Manicoré,BR,-5.80917,-61.30028,57758
Manacapuru,BR,-3.29972,-60.62056,110691
Humaitá,BR,-7.51651,-63.03105,62312
Cruzeiro do Sul,BR,-7.62759,-72.67756,91888
Coari,BR,-4.085,-63.14139,73820
Boa Vista,BR,2.81972,-60.67333,419652
Ariquemes,BR,-9.91333,-63.04083,96833
Iranduba,BR,-3.28472,-60.18611,67114
Vilhena,BR,-12.74056,-60.14583,95832
Ji Paraná,BR,-10.88528,-61.95167,124333
Jaru,BR,-10.43889,-62.46639,50591
Cacoal,BR,-11.43861,-61.44722,86887
Açailândia,BR,-4.94667,-47.50472,106550
Águas Lindas de Goiás,BR,-15.76194,-48.28167,225693
Aparecida de Goiânia,BR,-16.82333,-49.24389,510770
Campo Novo do Parecis,BR,-13.67528,-57.89194,50033
Canaã dos Carajás,BR,-6.52392,-49.85167,77079
Dom Eliseu,BR,-4.285,-47.505,58484
Ermelino Matarazzo,BR,-23.49472,-46.47389,112333
Fazenda Rio Grande,BR,-25.6575,-49.30806,148873
Itaim Paulista,BR,-23.50308,-46.38566,205295
Jaboatão dos Guararapes,BR,-8.11278,-35.01472,644037
Lauro de Freitas,BR,-12.89444,-38.32722,203331
Marituba,BR,-1.35528,-48.34194,111785
Nova Mutum,BR,-13.82889,-56.08222,61223
Novo Gama,BR,-16.05917,-48.03944,103804
Novo Repartimento,BR,-4.33056,-49.79639,60732
Paço do Lumiar,BR,-2.53222,-44.1075,145643
Parauapebas,BR,-6.0675,-49.90222,267836
Pinhais,BR,-25.44472,-49.1925,117000
Redenção,BR,-8.02861,-50.03139,85597
Rolim de Moura,BR,-11.80361,-61.80333,56406
Rondon do Pará,BR,-4.77611,-48.06722,53143
Santa Luzia,BR,-3.96333,-45.65833,57635
Santo Antônio do Descoberto,BR,-15.93972,-48.255,72127
São Mateus,BR,-23.60583,-46.47889,155682
Sapopemba,BR,-23.59556,-46.52472,266715
Simões Filho,BR,-12.78444,-38.40389,114559
Sinop,BR,-11.86417,-55.5025,216029
Sorriso,BR,-12.54528,-55.71139,120985
Tailândia,BR,-2.94722,-48.95306,72493
Tangará da Serra,BR,-14.61944,-57.48583,112547
Valparaíso de Goiás,BR,-16.06583,-47.97861,198861
Vargem Grande Paulista,BR,-23.60333,-47.02639,50415
Xinguara,BR,-7.09829,-49.9435,52893
Taguatinga,BR,-15.83326,-48.05506,193367
Tatuapé,BR,-23.53729,-46.5666,98601
Consolação,BR,-23.55242,-46.65735,53249
Pirituba,BR,-23.48982,-46.7322,179724
Limão,BR,-23.49283,-46.66916,82373
Jardim Paulista,BR,-23.56675,-46.66439,83667
Pôr do Sol,BR,-15.85502,-48.12433,101866
Itaim Bibi,BR,-23.58581,-46.68241,101452
Vicente Pires,BR,-15.81009,-48.03077,96871
Moema,BR,-23.59521,-46.66449,81899
Planaltina,BR,-15.61791,-47.64874,189412
Luis Eduardo Magalhães,BR,-12.09086,-45.78501,107909
Grajaú,BR,-23.76979,-46.67112,384873
Artur Alvim,BR,-23.54015,-46.48581,104864
Anhanguera,BR,-23.43088,-46.79295,75360
Cidade Dutra,BR,-23.72576,-46.7024,182459
Capao Redondo,BR,-23.66877,-46.78051,270767
Casa Verde,BR,-23.50099,-46.65744,80536
Iguatemi,BR,-23.61277,-46.42667,149700
Sao Lucas,BR,-23.59468,-46.54359,138038
Rio Pequeno,BR,-23.57139,-46.75887,131631
Carrao,BR,-23.55108,-46.53829,84397
Agua Rasa,BR,-23.56684,-46.57188,85788
Cidade Lider,BR,-23.56202,-46.4913,136660
Aricanduva,BR,-23.57381,-46.51561,89574
Jacana,BR,-23.46013,-46.5749,94609
Lajeado,BR,-23.53361,-46.40866,164391
Jabaquara,BR,-23.65055,-46.64591,214958
Jose Bonifacio,BR,-23.56742,-46.43264,128243
